comp  name  center_x  center_y  center_z  rin(z-in)  rin(z-out)  dout  length  angle  B  gradient
QF  QD3E.3  -424.852815460301  -8.13e-18  236.314739154554  0.1  0.1  0.6  0.82615  -0.395199073865988  0  12
DB  B2E.8  -422.276832943145  -8.27e-18  242.489999960275  0.1  0.1  0.6  5.902202  -0.395199073865988  0  12
QF  QF2E.3  -420.572654510032  -8.5e-18  246.00954881846  0.1  0.1  0.6  0.55697  -0.450941800941911  0  12
QF  QD1E.2  -418.441633589583  -8.66e-18  250.410508308212  0.1  0.1  0.6  1.01523  -0.450941800941911  0  12
QF  QF2E.4  -416.310613510032  -8.83e-18  254.81146781846  0.1  0.1  0.6  0.55697  -0.450941800941911  0  12
DB  B2E.9  -414.607062689585  -8.88e-18  258.329623244549  0.1  0.1  0.6  5.902202  -0.450941800941911  0  12
QF  QD3E.4  -411.35934154716  -9.19e-18  264.18131453243  0.1  0.1  0.6  0.82615  -0.506684528017834  0  12
QF  QF4E.4  -409.655140080558  -9.3e-18  267.251869360998  0.1  0.1  0.6  1.01523  -0.506684528017834  0  12
QF  QEAE.5  -407.36434054716  -9.46e-18  271.37933253243  0.1  0.1  0.6  0.82615  -0.506684528017834  0  12
QF  QD5E.5  -404.57329554716  -9.65e-18  276.40811653243  0.1  0.1  0.6  0.82615  -0.506684528017834  0  12
DB  B2E.10  -402.516722728719  -9.71e-18  280.113559493865  0.1  0.1  0.6  5.902202  -0.506684528017834  0  12
QF  QF6E.3  -400.316911342401  -9.93e-18  283.603542087385  0.1  0.1  0.6  0.55697  -0.562427255093757  0  12
DB  B2E.11  -398.117878552001  -9.98e-18  287.09221011712  0.1  0.1  0.6  5.902202  -0.562427255093757  0  12
QF  QD5E.6  -395.66097454151  -1.02e-17  290.547116504882  0.1  0.1  0.6  0.82615  -0.61816998216968  0  12
QF  QEAE.6  -392.32778154151  -1.04e-17  295.234163504882  0.1  0.1  0.6  0.82615  -0.61816998216968  0  12
QF  QF4E.5  -389.592003378354  -1.05e-17  299.081141970104  0.1  0.1  0.6  1.01523  -0.61816998216968  0  12
QF  QD3E.5  -387.55676854151  -1.06e-17  301.943034504882  0.1  0.1  0.6  0.82615  -0.61816998216968  0  12
DB  B2E.12  -383.679031830974  -1.08e-17  307.395803423324  0.1  0.1  0.6  5.902202  -0.61816998216968  0  12
QF  QF2E.5  -381.23876996708  -1.1e-17  310.451383261996  0.1  0.1  0.6  0.55697  -0.673912709245603  0  12
QF  QD1E.3  -378.187328827745  -1.11e-17  314.272168221191  0.1  0.1  0.6  1.01523  -0.673912709245603  0  12
QF  QF2E.6  -375.13588696708  -1.13e-17  318.092953261996  0.1  0.1  0.6  0.55697  -0.673912709245603  0  12
DB  B2E.13  -372.69654505145  -1.13e-17  321.147312812976  0.1  0.1  0.6  5.902202  -0.673912709245603  0  12
QF  QT1TNE.1  -368.235249903022  -1.16e-17  326.135982813957  0.1  0.1  0.6  0.82615  -0.729655436321525  0  12
QF  QT2TNE.1  -365.626655325564  -1.17e-17  329.052903321084  0.1  0.1  0.6  1.01523  -0.729655436321525  0  12
QF  QTATNE.1  -363.218849903022  -1.18e-17  331.745302813957  0.1  0.1  0.6  0.82615  -0.729655436321525  0  12
QF  QT3TNE.1  -359.970570903022  -1.19e-17  335.377516813957  0.1  0.1  0.6  0.82615  -0.729655436321525  0  12
DB  B2E.14  -356.556200194871  -1.2e-17  339.195454894576  0.1  0.1  0.6  5.902202  -0.729655436321525  0  12
QF  QT4TNE.1  -353.558501866361  -1.22e-17  342.193213133639  0.1  0.1  0.6  0.82615  -0.785398163397448  0  12
QF  QTBTNE.1  -350.717180136199  -1.23e-17  345.034534863801  0.1  0.1  0.6  0.81735  -0.785398163397448  0  12
QF  QT5TNE  -347.875857866361  -1.24e-17  347.875857133639  0.1  0.1  0.6  0.82615  -0.785398163397448  0  12
QF  QTBTNE.2  -345.034535136199  -1.25e-17  350.717179863801  0.1  0.1  0.6  0.81735  -0.785398163397448  0  12
QF  QT4TNE.2  -342.193212866361  -1.26e-17  353.558502133639  0.1  0.1  0.6  0.82615  -0.785398163397448  0  12
DB  B2E.15  -339.196565470934  -1.27e-17  356.555149529066  0.1  0.1  0.6  5.902202  -0.785398163397448  0  12
QF  QT3TNE.2  -335.377517186043  -1.29e-17  359.970571096978  0.1  0.1  0.6  0.82615  -0.841140890473371  0  12
QF  QTATNE.2  -331.745303186043  -1.3e-17  363.218849096978  0.1  0.1  0.6  0.82615  -0.841140890473371  0  12
QF  QT2TNE.2  -329.052903678916  -1.31e-17  365.626654674436  0.1  0.1  0.6  1.01523  -0.841140890473371  0  12
QF  QT1TNE.2  -326.135982186043  -1.32e-17  368.235249096978  0.1  0.1  0.6  0.82615  -0.841140890473371  0  12
DB  B2E.16  -321.148480105424  -1.33e-17  372.695558805129  0.1  0.1  0.6  5.902202  -0.841140890473371  0  12
QF  QF2E.7  -318.092953738004  -1.35e-17  375.13588703292  0.1  0.1  0.6  0.55697  -0.896883617549294  0  12
QF  QD1E.4  -314.272168778809  -1.36e-17  378.187328172255  0.1  0.1  0.6  1.01523  -0.896883617549294  0  12
QF  QF2E.8  -310.451383738004  -1.37e-17  381.23877003292  0.1  0.1  0.6  0.55697  -0.896883617549294  0  12
DB  B2E.17  -307.397024187024  -1.37e-17  383.67811194855  0.1  0.1  0.6  5.902202  -0.896883617549294  0  12
QF  QD3E.6  -301.943034495118  -1.4e-17  387.55676845849  0.1  0.1  0.6  0.82615  -0.952626344625217  0  12
QF  QF4E.6  -299.081142029896  -1.4e-17  389.592002621646  0.1  0.1  0.6  1.01523  -0.952626344625217  0  12
QF  QEAE.7  -295.234163495118  -1.41e-17  392.32778045849  0.1  0.1  0.6  0.82615  -0.952626344625217  0  12
QF  QD5E.7  -290.547116495118  -1.43e-17  395.66097445849  0.1  0.1  0.6  0.82615  -0.952626344625217  0  12
DB  B2E.18  -287.093480576676  -1.43e-17  398.117027169026  0.1  0.1  0.6  5.902202  -0.952626344625217  0  12
QF  QF6E.4  -283.603542912615  -1.45e-17  400.316910657599  0.1  0.1  0.6  0.55697  -1.00836907170114  0  12
DB  B2E.19  -280.11487488288  -1.45e-17  402.515944447999  0.1  0.1  0.6  5.902202  -1.00836907170114  0  12
QF  QD5E.8  -276.40811646757  -1.46e-17  404.57329545284  0.1  0.1  0.6  0.82615  -1.06411179877706  0  12
QF  QEAE.8  -271.37933346757  -1.47e-17  407.36434045284  0.1  0.1  0.6  0.82615  -1.06411179877706  0  12
QF  QF4E.7  -267.251869639002  -1.48e-17  409.655139919442  0.1  0.1  0.6  1.01523  -1.06411179877706  0  12
QF  QD3E.7  -264.18131446757  -1.49e-17  411.35934045284  0.1  0.1  0.6  0.82615  -1.06411179877706  0  12
DB  B2E.20  -258.330979506134  -1.5e-17  414.606358271281  0.1  0.1  0.6  5.902202  -1.06411179877706  0  12
QF  QF2E.9  -254.81146818154  -1.51e-17  416.310613489968  0.1  0.1  0.6  0.55697  -1.11985452585299  0  12
QF  QD1E.5  -250.410508691788  -1.52e-17  418.441633410417  0.1  0.1  0.6  1.01523  -1.11985452585299  0  12
QF  QF2E.10  -246.00954918154  -1.53e-17  420.572653489968  0.1  0.1  0.6  0.55697  -1.11985452585299  0  12
DB  B2E.21  -242.491393755451  -1.53e-17  422.276204310415  0.1  0.1  0.6  5.902202  -1.11985452585299  0  12
QF  QD3E.8  -236.314739845446  -1.55e-17  424.852814539699  0.1  0.1  0.6  0.82615  -1.17559725292891  0  12
QF  QF4E.8  -233.07364699424  -1.55e-17  426.204822676352  0.1  0.1  0.6  1.01523  -1.17559725292891  0  12
QF  QEAE.9  -228.716943845446  -1.56e-17  428.022201539699  0.1  0.1  0.6  0.82615  -1.17559725292891  0  12
QF  QD5E.9  -223.408862845446  -1.57e-17  430.236443539699  0.1  0.1  0.6  0.82615  -1.17559725292891  0  12
DB  B2E.22  -219.497621039725  -1.57e-17  431.868001056855  0.1  0.1  0.6  5.902202  -1.17559725292891  0  12
QF  QF6E.5  -215.607621517689  -1.58e-17  433.241703411358  0.1  0.1  0.6  0.55697  -1.23133996255154  0  12
DB  B2E.23  -211.719048153597  -1.58e-17  434.61485746179  0.1  0.1  0.6  5.902202  -1.23133996255154  0  12
QF  QD5E.10  -207.649113693807  -1.59e-17  435.801610088277  0.1  0.1  0.6  0.82615  -1.28708268962746  0  12
QF  QEAE.10  -202.127640693807  -1.6e-17  437.411558088277  0.1  0.1  0.6  0.82615  -1.28708268962746  0  12
QF  QF4E.9  -197.59579316391  -1.6e-17  438.732950984677  0.1  0.1  0.6  1.01523  -1.28708268962746  0  12
QF  QD3E.9  -194.224403693807  -1.61e-17  439.715978088277  0.1  0.1  0.6  0.82615  -1.28708268962746  0  12
DB  B2E.24  -187.800889554459  -1.61e-17  441.588942295449  0.1  0.1  0.6  5.902202  -1.28708268962746  0  12
QF  QF2E.11  -183.991646248758  -1.62e-17  442.472745999578  0.1  0.1  0.6  0.55697  -1.34282541670338  0  12
QF  QD1E.6  -179.228404534474  -1.62e-17  443.577837700113  0.1  0.1  0.6  1.01523  -1.34282541670338  0  12
QF  QF2E.12  -174.465163248758  -1.63e-17  444.682927999578  0.1  0.1  0.6  0.55697  -1.34282541670338  0  12
DB  B2E.25  -170.657397903492  -1.63e-17  445.566344954353  0.1  0.1  0.6  5.902202  -1.34282541670338  0  12
QF  QD3E.10  -164.063887299483  -1.64e-17  446.71333996343  0.1  0.1  0.6  0.82615  -1.39856814377931  0  12
QF  QF4E.10  -160.604061985564  -1.64e-17  447.315182038653  0.1  0.1  0.6  1.01523  -1.39856814377931  0  12
QF  QEAE.11  -155.953337299483  -1.64e-17  448.12418296343  0.1  0.1  0.6  0.82615  -1.39856814377931  0  12
QF  QD5E.11  -150.287027299483  -1.65e-17  449.10984596343  0.1  0.1  0.6  0.82615  -1.39856814377931  0  12
DB  B2E.26  -146.111825502366  -1.65e-17  449.836128759172  0.1  0.1  0.6  5.902202  -1.39856814377931  0  12
QF  QF6E.6  -142.014360226781  -1.66e-17  450.315637140881  0.1  0.1  0.6  0.55697  -1.45431087085523  0  12
DB  B2E.27  -137.918406911402  -1.66e-17  450.794925466681  0.1  0.1  0.6  5.902202  -1.45431087085523  0  12
QF  QD5E.12  -133.686799822816  -1.66e-17  451.052324875762  0.1  0.1  0.6  0.82615  -1.51005359793115  0  12
QF  QEAE.12  -127.946007822816  -1.66e-17  451.401465875762  0.1  0.1  0.6  0.82615  -1.51005359793115  0  12
DB  B2E.28  -112.696624634082  -1.67e-17  452.328895714188  0.1  0.1  0.6  5.902202  -1.51005359793115  0  12
QF  QR7NE.1  -103.124988  -1.67e-17  452.362954  0.1  0.1  0.6  0.82615  -1.5707963267949  0  12
QF  QR6NE.1  -98.272397  -1.67e-17  452.362954  0.1  0.1  0.6  1.01523  -1.5707963267949  0  12
QF  QR5NE.1  -84.832013  -1.67e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR4NE.1  -75.406213  -1.67e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR3NE.1  -65.980413  -1.67e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR2NE.1  -56.554613  -1.68e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QDRNE.1  -47.128813  -1.68e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QFRNE.1  -37.703013  -1.68e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QDRNE.2  -28.277213  -1.68e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QFRNE.2  -18.851413  -1.68e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QDRNE.3  -9.425613  -1.68e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QFRNE.3  0.000187000000000048  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QDRNE.4  9.425987  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QFRNE.4  18.851787  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QDRNE.5  28.277587  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QFRNE.5  37.703387  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QDRNE.6  47.129187  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR2NE.2  56.554987  -1.69e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR3NE.2  65.980787  -1.7e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR4NE.2  75.406587  -1.7e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR5NE.2  84.832387  -1.7e-17  452.362954  0.1  0.1  0.6  1.07992  -1.5707963267949  0  12
QF  QR6NE.2  98.272771  -1.7e-17  452.362954  0.1  0.1  0.6  1.01523  -1.5707963267949  0  12
QF  QR7NE.2  103.125362  -1.7e-17  452.362954  0.1  0.1  0.6  0.82615  -1.5707963267949  0  12
DB  B2E.29  112.695471111288  -1.7e-17  452.328945551205  0.1  0.1  0.6  5.902202  -1.57579632858272  0  12
QF  QEAE.13  127.946382177184  -1.7e-17  451.401465124238  0.1  0.1  0.6  0.82615  -1.63153905565864  0  12
QF  QD5E.13  133.687174177184  -1.7e-17  451.052324124238  0.1  0.1  0.6  0.82615  -1.63153905565864  0  12
DB  B2E.30  137.917258365918  -1.7e-17  450.795061285811  0.1  0.1  0.6  5.902202  -1.63153905565864  0  12
QF  QF6E.7  142.014733773219  -1.7e-17  450.315636859119  0.1  0.1  0.6  0.55697  -1.68728178273456  0  12
DB  B2E.31  146.110687088598  -1.7e-17  449.836348533319  0.1  0.1  0.6  5.902202  -1.68728178273456  0  12
QF  QD5E.14  150.287401700517  -1.7e-17  449.10984603657  0.1  0.1  0.6  0.82615  -1.74302450981049  0  12
QF  QEAE.14  155.953710700517  -1.69e-17  448.12418303657  0.1  0.1  0.6  0.82615  -1.74302450981049  0  12
QF  QF4E.11  160.604436014436  -1.69e-17  447.315181961347  0.1  0.1  0.6  1.01523  -1.74302450981049  0  12
QF  QD3E.11  164.064261700517  -1.69e-17  446.71334003657  0.1  0.1  0.6  0.82615  -1.74302450981049  0  12
DB  B2E.32  170.656274497634  -1.69e-17  445.566649240828  0.1  0.1  0.6  5.902202  -1.74302450981049  0  12
QF  QF2E.13  174.465537751242  -1.68e-17  444.682928000422  0.1  0.1  0.6  0.55697  -1.79876723688641  0  12
QF  QD1E.7  179.228778465526  -1.68e-17  443.577837299888  0.1  0.1  0.6  1.01523  -1.79876723688641  0  12
QF  QF2E.14  183.992019751242  -1.68e-17  442.472746000422  0.1  0.1  0.6  0.55697  -1.79876723688641  0  12
DB  B2E.33  187.799785096508  -1.68e-17  441.589329045647  0.1  0.1  0.6  5.902202  -1.79876723688641  0  12
QF  QD3E.12  194.224778306193  -1.67e-17  439.715977911723  0.1  0.1  0.6  0.82615  -1.85450996396233  0  12
QF  QF4E.12  197.59616683609  -1.67e-17  438.732951015323  0.1  0.1  0.6  1.01523  -1.85450996396233  0  12
QF  QEAE.15  202.128015306193  -1.66e-17  437.411557911723  0.1  0.1  0.6  0.82615  -1.85450996396233  0  12
QF  QD5E.15  207.649487306193  -1.66e-17  435.801609911723  0.1  0.1  0.6  0.82615  -1.85450996396233  0  12
DB  B2E.34  211.717967445541  -1.65e-17  434.615325704551  0.1  0.1  0.6  5.902202  -1.85450996396233  0  12
QF  QF6E.8  215.607995482311  -1.65e-17  433.241703588642  0.1  0.1  0.6  0.55697  -1.91025269103825  0  12
DB  B2E.35  219.496568846403  -1.65e-17  431.86854953821  0.1  0.1  0.6  5.902202  -1.91025269103825  0  12
QF  QD5E.16  223.409237154554  -1.64e-17  430.236443460301  0.1  0.1  0.6  0.82615  -1.96599540066088  0  12
QF  QEAE.16  228.717318154554  -1.63e-17  428.022201460301  0.1  0.1  0.6  0.82615  -1.96599540066088  0  12
QF  QF4E.13  233.07402100576  -1.62e-17  426.204822323648  0.1  0.1  0.6  1.01523  -1.96599540066088  0  12
QF  QD3E.13  236.315113154554  -1.62e-17  424.852814460301  0.1  0.1  0.6  0.82615  -1.96599540066088  0  12
DB  B2E.36  242.490374960275  -1.61e-17  422.276831943145  0.1  0.1  0.6  5.902202  -1.96599540066088  0  12
QF  QF2E.15  246.00992281846  -1.61e-17  420.572653510032  0.1  0.1  0.6  0.55697  -2.02173812773681  0  12
QF  QD1E.8  250.410883308212  -1.6e-17  418.441633589583  0.1  0.1  0.6  1.01523  -2.02173812773681  0  12
QF  QF2E.16  254.81184281846  -1.59e-17  416.310613510032  0.1  0.1  0.6  0.55697  -2.02173812773681  0  12
DB  B2E.37  258.329997244549  -1.59e-17  414.607062689585  0.1  0.1  0.6  5.902202  -2.02173812773681  0  12
QF  QD3E.14  264.18168853243  -1.57e-17  411.35934054716  0.1  0.1  0.6  0.82615  -2.07748085481273  0  12
QF  QF4E.14  267.252243360998  -1.57e-17  409.655140080558  0.1  0.1  0.6  1.01523  -2.07748085481273  0  12
QF  QEAE.17  271.37970753243  -1.56e-17  407.36434054716  0.1  0.1  0.6  0.82615  -2.07748085481273  0  12
QF  QD5E.17  276.40849053243  -1.55e-17  404.57329554716  0.1  0.1  0.6  0.82615  -2.07748085481273  0  12
DB  B2E.38  280.113933493865  -1.55e-17  402.516722728719  0.1  0.1  0.6  5.902202  -2.07748085481273  0  12
QF  QF6E.9  283.603917087385  -1.54e-17  400.316911342401  0.1  0.1  0.6  0.55697  -2.13322358188865  0  12
DB  B2E.39  287.09258511712  -1.53e-17  398.117877552001  0.1  0.1  0.6  5.902202  -2.13322358188865  0  12
QF  QD5E.18  290.547490504882  -1.52e-17  395.66097454151  0.1  0.1  0.6  0.82615  -2.18896630896458  0  12
QF  QEAE.18  295.234537504882  -1.51e-17  392.32778054151  0.1  0.1  0.6  0.82615  -2.18896630896458  0  12
QF  QF4E.15  299.081515970104  -1.5e-17  389.592002378354  0.1  0.1  0.6  1.01523  -2.18896630896458  0  12
QF  QD3E.15  301.943408504882  -1.49e-17  387.55676854151  0.1  0.1  0.6  0.82615  -2.18896630896458  0  12
DB  B2E.40  307.396178423324  -1.48e-17  383.679031830974  0.1  0.1  0.6  5.902202  -2.18896630896458  0  12
QF  QF2E.17  310.451758261996  -1.47e-17  381.23876996708  0.1  0.1  0.6  0.55697  -2.2447090360405  0  12
QF  QD1E.9  314.272543221191  -1.46e-17  378.187328827745  0.1  0.1  0.6  1.01523  -2.2447090360405  0  12
QF  QF2E.18  318.093328261996  -1.45e-17  375.13588696708  0.1  0.1  0.6  0.55697  -2.2447090360405  0  12
DB  B2E.41  321.147687812976  -1.44e-17  372.69654505145  0.1  0.1  0.6  5.902202  -2.2447090360405  0  12
QF  QT1NFE.1  326.136356813957  -1.42e-17  368.235248903022  0.1  0.1  0.6  0.82615  -2.30045176311642  0  12
QF  QT2NFE.1  329.053277321084  -1.41e-17  365.626655325564  0.1  0.1  0.6  1.01523  -2.30045176311642  0  12
QF  QTANFE.1  331.745676813957  -1.41e-17  363.218849903022  0.1  0.1  0.6  0.82615  -2.30045176311642  0  12
QF  QT3NFE.1  335.377890813957  -1.39e-17  359.970570903022  0.1  0.1  0.6  0.82615  -2.30045176311642  0  12
DB  B2E.42  339.195828894576  -1.39e-17  356.556199194871  0.1  0.1  0.6  5.902202  -2.30045176311642  0  12
QF  QT4NFE.1  342.193587133639  -1.37e-17  353.558501866361  0.1  0.1  0.6  0.82615  -2.35619449019234  0  12
QF  QTBNFE.1  345.034909863801  -1.36e-17  350.717179136199  0.1  0.1  0.6  0.81735  -2.35619449019234  0  12
QF  QT5NFE  347.876231133639  -1.35e-17  347.875856866361  0.1  0.1  0.6  0.82615  -2.35619449019234  0  12
QF  QTBNFE.2  350.717553863801  -1.34e-17  345.034535136199  0.1  0.1  0.6  0.81735  -2.35619449019234  0  12
QF  QT4NFE.2  353.558876133639  -1.33e-17  342.193212866361  0.1  0.1  0.6  0.82615  -2.35619449019234  0  12
DB  B2E.43  356.555523529066  -1.33e-17  339.196564470934  0.1  0.1  0.6  5.902202  -2.35619449019234  0  12
QF  QT3NFE.2  359.970945096978  -1.31e-17  335.377517186043  0.1  0.1  0.6  0.82615  -2.41193721726827  0  12
QF  QTANFE.2  363.219224096978  -1.29e-17  331.745303186043  0.1  0.1  0.6  0.82615  -2.41193721726827  0  12
QF  QT2NFE.2  365.627029674436  -1.28e-17  329.052902678916  0.1  0.1  0.6  1.01523  -2.41193721726827  0  12
QF  QT1NFE.2  368.235623096978  -1.27e-17  326.135982186043  0.1  0.1  0.6  0.82615  -2.41193721726827  0  12
DB  B2E.44  372.695932805129  -1.26e-17  321.148480105424  0.1  0.1  0.6  5.902202  -2.41193721726827  0  12
QF  QF2E.19  375.13626103292  -1.24e-17  318.092953738004  0.1  0.1  0.6  0.55697  -2.46767994434419  0  12
QF  QD1E.10  378.187703172255  -1.23e-17  314.272168778809  0.1  0.1  0.6  1.01523  -2.46767994434419  0  12
QF  QF2E.20  381.23914403292  -1.22e-17  310.451383738004  0.1  0.1  0.6  0.55697  -2.46767994434419  0  12
DB  B2E.45  383.67848594855  -1.21e-17  307.397024187024  0.1  0.1  0.6  5.902202  -2.46767994434419  0  12
QF  QD3E.16  387.55714245849  -1.19e-17  301.943034495118  0.1  0.1  0.6  0.82615  -2.52342267142011  0  12
QF  QF4E.16  389.592376621646  -1.18e-17  299.081142029896  0.1  0.1  0.6  1.01523  -2.52342267142011  0  12
QF  QEAE.19  392.32815545849  -1.16e-17  295.234163495118  0.1  0.1  0.6  0.82615  -2.52342267142011  0  12
QF  QD5E.19  395.66134845849  -1.15e-17  290.547116495118  0.1  0.1  0.6  0.82615  -2.52342267142011  0  12
DB  B2E.46  398.117401169026  -1.14e-17  287.093479576676  0.1  0.1  0.6  5.902202  -2.52342267142011  0  12
QF  QF6E.10  400.317285657599  -1.12e-17  283.603541912615  0.1  0.1  0.6  0.55697  -2.57916539849604  0  12
DB  B2E.47  402.516318447999  -1.12e-17  280.11487388288  0.1  0.1  0.6  5.902202  -2.57916539849604  0  12
QF  QD5E.20  404.57366945284  -1.09e-17  276.40811646757  0.1  0.1  0.6  0.82615  -2.63490812557196  0  12
QF  QEAE.20  407.36471445284  -1.08e-17  271.37933346757  0.1  0.1  0.6  0.82615  -2.63490812557196  0  12
QF  QF4E.17  409.655514919442  -1.06e-17  267.251868639002  0.1  0.1  0.6  1.01523  -2.63490812557196  0  12
QF  QD3E.17  411.35971545284  -1.05e-17  264.18131446757  0.1  0.1  0.6  0.82615  -2.63490812557196  0  12
DB  B2E.48  414.606732271281  -1.04e-17  258.330979506134  0.1  0.1  0.6  5.902202  -2.63490812557196  0  12
QF  QF2E.21  416.310987489968  -1.02e-17  254.81146818154  0.1  0.1  0.6  0.55697  -2.69065085264788  0  12
QF  QD1E.11  418.442007410417  -1e-17  250.410508691788  0.1  0.1  0.6  1.01523  -2.69065085264788  0  12
QF  QF2E.22  420.573028489968  -9.83e-18  246.00954918154  0.1  0.1  0.6  0.55697  -2.69065085264788  0  12
DB  B2E.49  422.276579310415  -9.79e-18  242.491393755451  0.1  0.1  0.6  5.902202  -2.69065085264788  0  12
QF  QD3E.18  424.853189539699  -9.48e-18  236.314738845446  0.1  0.1  0.6  0.82615  -2.7463935797238  0  12
QF  QF4E.18  426.205196676352  -9.36e-18  233.07364599424  0.1  0.1  0.6  1.01523  -2.7463935797238  0  12
QF  QEAE.21  428.022575539699  -9.2e-18  228.716943845446  0.1  0.1  0.6  0.82615  -2.7463935797238  0  12
QF  QD5E.21  430.236817539699  -9.01e-18  223.408862845446  0.1  0.1  0.6  0.82615  -2.7463935797238  0  12
DB  B2E.50  431.868375056855  -8.95e-18  219.497620039725  0.1  0.1  0.6  5.902202  -2.7463935797238  0  12
QF  QF6E.11  433.242077411358  -8.72e-18  215.607620517689  0.1  0.1  0.6  0.55697  -2.80213628934644  0  12
DB  B2E.51  434.61523146179  -8.67e-18  211.719047153597  0.1  0.1  0.6  5.902202  -2.80213628934644  0  12
QF  QD5E.22  435.801984088277  -8.43e-18  207.649113693807  0.1  0.1  0.6  0.82615  -2.85787901642236  0  12
QF  QEAE.22  437.411932088277  -8.23e-18  202.127640693807  0.1  0.1  0.6  0.82615  -2.85787901642236  0  12
QF  QF4E.19  438.733324984677  -8.06e-18  197.59579316391  0.1  0.1  0.6  1.01523  -2.85787901642236  0  12
QF  QD3E.19  439.716352088277  -7.94e-18  194.224403693807  0.1  0.1  0.6  0.82615  -2.85787901642236  0  12
DB  B2E.52  441.589316295449  -7.79e-18  187.800888554459  0.1  0.1  0.6  5.902202  -2.85787901642236  0  12
QF  QF2E.23  442.473119999578  -7.55e-18  183.991645248758  0.1  0.1  0.6  0.55697  -2.91362174349828  0  12
QF  QD1E.12  443.578211700112  -7.39e-18  179.228404534474  0.1  0.1  0.6  1.01523  -2.91362174349828  0  12
QF  QF2E.24  444.683302999578  -7.2e-18  174.465163248758  0.1  0.1  0.6  0.55697  -2.91362174349828  0  12
DB  B2E.53  445.566719954353  -7.16e-18  170.657397903492  0.1  0.1  0.6  5.902202  -2.91362174349828  0  12
QF  QD3E.20  446.71371396343  -6.82e-18  164.063887299483  0.1  0.1  0.6  0.82615  -2.9693644705742  0  12
QF  QF4E.20  447.315556038653  -6.7e-18  160.604060985564  0.1  0.1  0.6  1.01523  -2.9693644705742  0  12
QF  QEAE.23  448.12455696343  -6.52e-18  155.953336299483  0.1  0.1  0.6  0.82615  -2.9693644705742  0  12
QF  QD5E.23  449.11021996343  -6.31e-18  150.287027299483  0.1  0.1  0.6  0.82615  -2.9693644705742  0  12
DB  B2E.54  449.836502759172  -6.25e-18  146.111825502366  0.1  0.1  0.6  5.902202  -2.9693644705742  0  12
QF  QF6E.12  450.316011140881  -6e-18  142.014359226781  0.1  0.1  0.6  0.55697  -3.02510719765013  0  12
DB  B2E.55  450.795300466681  -5.95e-18  137.918405911402  0.1  0.1  0.6  5.902202  -3.02510719765013  0  12
QF  QD5E.24  451.052698875762  -5.7e-18  133.686799822816  0.1  0.1  0.6  0.82615  -3.08084992472605  0  12
QF  QEAE.24  451.401839875762  -5.49e-18  127.946007822816  0.1  0.1  0.6  0.82615  -3.08084992472605  0  12
DB  B2E.56  452.279370714189  -5.04e-18  113.517096634082  0.1  0.1  0.6  5.902202  -3.08084992472605  0  12
QF  QI7E  452.30289135315  -4.66e-18  105.719948109132  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QI6E  452.28537035315  -4.48e-18  100.713949109132  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QI5E  452.23972035315  -3.99e-18  87.6713211091316  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QI4E  452.216298242098  -3.74e-18  80.979267530076  0.1  0.1  0.6  0.82615  3.13809265757431  0  12
QF  QI3E  452.17134935315  -3.26e-18  68.1366461091316  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QI2E  452.14039935315  -2.93e-18  59.2940001091316  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QX7RE  452.10945014601  -2.6e-18  50.4513543072441  0.1  0.1  0.6  1.07992  3.13809265757431  0  12
QF  QX6RE  452.07850035315  -2.27e-18  41.6087081091316  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
QF  QX5RE  452.05105135315  -1.98e-18  33.7660561091316  0.1  0.1  0.6  1.01523  3.13809265757431  0  12
